species,k,sim,smoother,log_likelihood,num_train_states,num_test_states
bre,4,25,0.01,-0.1539035170717179,41160,253
bre,4,25,0.1,-0.1554724510735063,41160,253
bre,5,25,0.001,-0.5313825455423218,576240,329
bre,5,25,0.01,-0.5286728552994883,576240,329
bre,5,25,0.1,-0.5353616014377727,576240,329
bre,0,26,0.001,-2.289116634277229,1,1
bre,0,26,0.01,-2.2891166301800685,1,1
bre,0,26,0.1,-2.2891165896758663,1,1
bre,1,26,0.001,-0.07489694591481325,15,14
bre,1,26,0.01,-0.07490256045138127,15,14
bre,1,26,0.1,-0.07495885031842234,15,14
bre,2,26,0.001,-0.07381799633289284,210,65
bre,2,26,0.01,-0.07325639760779754,210,65
bre,2,26,0.1,-0.07310445613289059,210,65
bre,3,26,0.001,-0.08678411295502139,2940,170
bre,3,26,0.01,-0.08483286411413625,2940,170
bre,3,26,0.1,-0.084266158882723,2940,170
bre,4,26,0.001,-0.23200326185610418,41160,291
bre,4,26,0.01,-0.22904459958455564,41160,291
bre,4,26,0.1,-0.2316345589772852,41160,291
bre,5,26,0.001,-0.5513218946809259,576240,389
bre,5,26,0.01,-0.548024934375035,576240,389
bre,5,26,0.1,-0.5544657815942239,576240,389
bre,0,27,0.001,-2.3615675447721873,1,1
bre,0,27,0.01,-2.36156745275237,1,1
bre,0,27,0.1,-2.3615665331160867,1,1
bre,1,27,0.001,-0.07643618644259007,15,14
bre,1,27,0.01,-0.0764415552400924,15,14
bre,1,27,0.1,-0.07649571506228338,15,14
bre,2,27,0.001,-0.07353187572135551,210,66
bre,2,27,0.01,-0.07302458965406011,210,66
bre,2,27,0.1,-0.07314328954944077,210,66
bre,3,27,0.001,-0.09954155541555065,2940,176
bre,3,27,0.01,-0.09502448448749289,2940,176
bre,3,27,0.1,-0.09319512435376105,2940,176
bre,4,27,0.001,-0.3294039330283868,41160,295
bre,4,27,0.01,-0.3238568959658117,41160,295
bre,4,27,0.1,-0.32379853325116,41160,295
bre,5,27,0.001,-0.7304833898494908,576240,382
bre,5,27,0.01,-0.6986102750858195,576240,382
bre,5,27,0.1,-0.6848699651259652,576240,382
bre,0,28,0.001,-2.3294452727376944,1,1
bre,0,28,0.01,-2.329445171644772,1,1
bre,0,28,0.1,-2.329444161329891,1,1
bre,1,28,0.001,-0.06897925921711073,15,14
bre,1,28,0.01,-0.06898599198785774,15,14
bre,1,28,0.1,-0.06905333000399977,15,14
bre,2,28,0.001,-0.06670135213097655,210,63
bre,2,28,0.01,-0.06642097400782908,210,63
bre,2,28,0.1,-0.06646997858389578,210,63
bre,3,28,0.001,-0.07276135001625497,2940,153
bre,3,28,0.01,-0.07074584280955544,2940,153
bre,3,28,0.1,-0.07047264936410075,2940,153
bre,4,28,0.001,-0.29198692680371613,41160,233
bre,4,28,0.01,-0.28703963709731917,41160,233
bre,4,28,0.1,-0.28838407806042443,41160,233
bre,5,28,0.001,-0.9253028070140427,576240,294
bre,5,28,0.01,-0.9200116551579527,576240,294
bre,5,28,0.1,-0.924384281709967,576240,294
bre,0,29,0.001,-2.306864231828059,1,1
bre,0,29,0.01,-2.3068641490651913,1,1
bre,0,29,0.1,-2.3068633220216763,1,1
bre,1,29,0.001,-0.1021168152802618,15,14
bre,1,29,0.01,-0.10212143693829082,15,14
bre,1,29,0.1,-0.10216805111718545,15,14
bre,2,29,0.001,-0.09898118428734472,210,65
bre,2,29,0.01,-0.09836288950098718,210,65
bre,2,29,0.1,-0.0992616552067084,210,65
bre,3,29,0.001,-0.130793265566208,2940,184
bre,3,29,0.01,-0.12638140057067224,2940,184
bre,3,29,0.1,-0.12642350861994378,2940,184
bre,4,29,0.001,-0.3408122149530433,41160,319
bre,4,29,0.01,-0.33628650059271264,41160,319
bre,4,29,0.1,-0.33849379425675363,41160,319
bre,5,29,0.001,-0.8461865459418115,576240,428
bre,5,29,0.01,-0.8423625345238188,576240,428
bre,5,29,0.1,-0.8471038155490305,576240,428
bre,0,30,0.001,-2.297203059625184,1,1
bre,0,30,0.01,-2.2972029822770064,1,1
bre,0,30,0.1,-2.297202209386546,1,1
bre,1,30,0.001,-0.06316373502039933,15,14
bre,1,30,0.01,-0.06316990498934047,15,14
bre,1,30,0.1,-0.06323170170033514,15,14
bre,2,30,0.001,-0.05996188473074534,210,64
bre,2,30,0.01,-0.05969440589367727,210,64
bre,2,30,0.1,-0.05976696136960421,210,64
bre,3,30,0.001,-0.07400956722510527,2940,170
bre,3,30,0.01,-0.07242227499565293,2940,170
bre,3,30,0.1,-0.07418536568565515,2940,170
bre,4,30,0.001,-0.15732806505515098,41160,275
bre,4,30,0.01,-0.15455042328435478,41160,275
bre,4,30,0.1,-0.15788821565614797,41160,275
bre,5,30,0.001,-0.7392835396208489,576240,343
bre,5,30,0.01,-0.7355178263121313,576240,343
bre,5,30,0.1,-0.7413931406446461,576240,343
bre,0,31,0.001,-2.2501642475932644,1,1
bre,0,31,0.01,-2.2501641901317986,1,1
bre,0,31,0.1,-2.2501636161191136,1,1
bre,1,31,0.001,-0.08512066934106753,15,14
