,sim,alpha,corpusSize,trueK,bestK,best_ll,correct,entropy,nStates,way,bestLag
2481,9,1.0,50,2,2,-0.20359931355911173,1,0.8781173145334796,3,lagged,50.0
2482,9,1.0,100,2,2,-0.234464357810622,1,0.7316008062112805,3,semicol,
2483,9,1.0,100,2,2,-0.2052471078437707,1,0.6881810522586682,3,lagged,50.0
2484,9,0.1,10,2,1,-0.2794768970549768,0,0.22534695808604108,4,semicol,
2485,9,0.1,10,2,1,-0.24617762710711674,0,0.173597560927135,4,lagged,50.0
2486,9,0.1,50,2,2,-0.21354044470082534,1,0.24172258571826077,4,semicol,
2487,9,0.1,50,2,3,-0.19059874964461693,0,0.24234723563983057,4,lagged,50.0
2488,9,0.1,100,2,2,-0.2085177016247431,1,0.20201426571584993,4,semicol,
2489,9,0.1,100,2,1,-0.22339133305208614,0,0.39675480205868174,4,lagged,20.0
2490,9,0.5,10,2,2,-0.28898999007985604,1,0.5605492592445198,4,semicol,
2491,9,0.5,10,2,1,-0.25428476160997737,0,0.5415815224008416,4,lagged,20.0
2492,9,0.5,50,2,2,-0.26499971630986047,1,0.6576100914276712,4,semicol,
2493,9,0.5,50,2,1,-0.2611937335911084,0,0.6286443970811033,4,lagged,20.0
2494,9,0.5,100,2,2,-0.22920391554617617,1,0.5888448412475042,4,semicol,
2495,9,0.5,100,2,1,-0.21841775451671575,0,0.568981163756751,4,lagged,30.0
2496,9,1.0,10,2,2,-0.16095663974908528,1,0.7546656216604708,4,semicol,
2497,9,1.0,10,2,1,-0.2596151776603817,0,0.7381551935196741,4,lagged,20.0
2498,9,1.0,50,2,2,-0.22891273580410534,1,0.7880387260332714,4,semicol,
2499,9,1.0,50,2,1,-0.23496434937250515,0,0.8007578271638048,4,lagged,50.0
2500,9,1.0,100,2,2,-0.23090586887856135,1,0.8061819389573059,4,semicol,
2501,9,1.0,100,2,2,-0.2377774923088652,1,0.7983296072267505,4,lagged,50.0
2502,9,0.1,10,2,2,-0.2813966537122937,1,0.16593660843685043,5,semicol,
2503,9,0.1,10,2,1,-0.16769436511188351,0,0.2437049161668661,5,lagged,50.0
2504,9,0.1,50,2,2,-0.1810614080776157,1,0.23512086822289655,5,semicol,
2505,9,0.1,50,2,2,-0.15461591898284288,1,0.24954740939866138,5,lagged,50.0
2506,9,0.1,100,2,3,-0.21259246071533638,0,0.2982819675420528,5,semicol,
2507,9,0.1,100,2,1,-0.22398336672175795,0,0.2919664705047749,5,lagged,20.0
2508,9,0.5,10,2,2,-0.22803009673359076,1,0.6929116935712879,5,semicol,
2509,9,0.5,10,2,1,-0.26066007567602145,0,0.5786396823141142,5,lagged,50.0
2510,9,0.5,50,2,2,-0.28452330257921354,1,0.6406684118083591,5,semicol,
2511,9,0.5,50,2,1,-0.27519801908708985,0,0.602903313713971,5,lagged,50.0
2512,9,0.5,100,2,2,-0.24382301222704614,1,0.706683675905389,5,semicol,
2513,9,0.5,100,2,1,-0.2410934600811221,0,0.6755954329880646,5,lagged,50.0
2514,9,1.0,10,2,2,-0.39335534714651615,1,0.735137434567172,5,semicol,
2515,9,1.0,10,2,1,-0.24250576955258546,0,0.722082159063731,5,lagged,20.0
2516,9,1.0,50,2,2,-0.26082350935581594,1,0.7739567624384158,5,semicol,
2517,9,1.0,50,2,1,-0.25097778074753907,0,0.7864792693321411,5,lagged,30.0
2518,9,1.0,100,2,2,-0.2704801734657316,1,0.7838610499072577,5,semicol,
2519,9,1.0,100,2,1,-0.25927244366007396,0,0.8297545749045504,5,lagged,30.0
2520,9,0.1,10,3,3,-0.19083985304032708,1,0.0,2,semicol,
2521,9,0.1,10,3,1,-0.1775699150037201,0,0.0,2,lagged,20.0
2522,9,0.1,50,3,4,-0.20388368525772066,0,0.0,2,semicol,
2523,9,0.1,50,3,4,-0.17303300034811628,0,0.0,2,lagged,30.0
2524,9,0.1,100,3,4,-0.19931812190317386,0,0.0,2,semicol,
2525,9,0.1,100,3,1,-0.2060745687125857,0,0.0,2,lagged,20.0
2526,9,0.5,10,3,2,-0.19261859127488562,0,0.0,2,semicol,
2527,9,0.5,10,3,3,-0.11579481947186158,1,0.0,2,lagged,50.0
2528,9,0.5,50,3,4,-0.18300877338579832,0,0.0,2,semicol,
2529,9,0.5,50,3,1,-0.18152133581504412,0,0.0,2,lagged,50.0
2530,9,0.5,100,3,2,-0.20294032578820342,0,0.0,2,semicol,
2531,9,0.5,100,3,1,-0.20459640368859822,0,0.0,2,lagged,30.0
2532,9,1.0,10,3,3,-0.16029865848229907,1,0.0,2,semicol,
2533,9,1.0,10,3,1,-0.23728584270750544,0,0.0,2,lagged,20.0
2534,9,1.0,50,3,4,-0.20592481217420652,0,0.0,2,semicol,
2535,9,1.0,50,3,4,-0.1802736642864878,0,0.0,2,lagged,30.0
2536,9,1.0,100,3,3,-0.20068687281187547,1,0.0,2,semicol,
2537,9,1.0,100,3,3,-0.1761251928308612,1,0.0,2,lagged,50.0
2538,9,0.1,10,3,2,-0.22705057423924713,0,0.28713685869485517,3,semicol,
2539,9,0.1,10,3,2,-0.1697859843905795,0,0.2717139249794919,3,lagged,20.0
2540,9,0.1,50,3,3,-0.20966103981925843,1,0.17615093803383777,3,semicol,
2541,9,0.1,50,3,2,-0.21673100173046053,0,0.1814473588528063,3,lagged,30.0
2542,9,0.1,100,3,3,-0.214814620255487,1,0.1924376568509191,3,semicol,
2543,9,0.1,100,3,1,-0.20391913190520647,0,0.3042033043609856,3,lagged,20.0
2544,9,0.5,10,3,3,-0.2465675226427337,1,0.6194333080798216,3,semicol,
2545,9,0.5,10,3,1,-0.22012283636981067,0,0.46527326726057877,3,lagged,30.0
2546,9,0.5,50,3,3,-0.20610296223315083,1,0.4585659443515063,3,semicol,
2547,9,0.5,50,3,1,-0.2264007587155599,0,0.6672758839671062,3,lagged,30.0
2548,9,0.5,100,3,3,-0.22484238489005212,1,0.5215790980444965,3,semicol,
2549,9,0.5,100,3,1,-0.22034845384940752,0,0.4913753600823004,3,lagged,50.0
2550,9,1.0,10,3,3,-0.22290320231849392,1,0.7180273381714457,3,semicol,
2551,9,1.0,10,3,1,-0.20215193034542703,0,0.7311340747001973,3,lagged,50.0
2552,9,1.0,50,3,3,-0.23230789087984732,1,0.7354313489028327,3,semicol,
2553,9,1.0,50,3,1,-0.214817062149345,0,0.7309518808543648,3,lagged,50.0
2554,9,1.0,100,3,2,-0.2478053403395473,0,0.7092034954790231,3,semicol,
2555,9,1.0,100,3,2,-0.22592739112759883,0,0.7066679896659254,3,lagged,20.0
2556,9,0.1,10,3,2,-0.2270450812723613,0,0.22821912410849837,4,semicol,
2557,9,0.1,10,3,1,-0.3477328303314643,0,0.18106258106982065,4,lagged,50.0
2558,9,0.1,50,3,2,-0.2544757705250082,0,0.20279105273836612,4,semicol,
2559,9,0.1,50,3,1,-0.2249062564404378,0,0.2262022598663987,4,lagged,50.0
2560,9,0.1,100,3,3,-0.24692796447036022,1,0.2231751182963272,4,semicol,
2561,9,0.1,100,3,1,-0.19057348566576315,0,0.23815030452465322,4,lagged,20.0
2562,9,0.5,10,3,1,-0.29676810424512134,0,0.6254321311587211,4,semicol,
2563,9,0.5,10,3,1,-0.20877332199353488,0,0.6231728505161185,4,lagged,50.0
2564,9,0.5,50,3,3,-0.2762262259264435,1,0.5981379957730226,4,semicol,
2565,9,0.5,50,3,1,-0.25779857770003056,0,0.646902897466779,4,lagged,20.0
2566,9,0.5,100,3,3,-0.24797506909514322,1,0.6130328065312345,4,semicol,
2567,9,0.5,100,3,1,-0.20193876936297744,0,0.6035924381590205,4,lagged,30.0
2568,9,1.0,10,3,1,-0.27586252030639385,0,0.7631821658300922,4,semicol,
2569,9,1.0,10,3,1,-0.27325822340910033,0,0.761886432656121,4,lagged,30.0
2570,9,1.0,50,3,2,-0.22797638126421838,0,0.7726399313889686,4,semicol,
2571,9,1.0,50,3,1,-0.26599974617849326,0,0.773076215451793,4,lagged,20.0
2572,9,1.0,100,3,3,-0.2468233771561276,1,0.7172396831687082,4,semicol,
2573,9,1.0,100,3,2,-0.22696443446223646,0,0.781651071636833,4,lagged,50.0
2574,9,0.1,10,3,2,-0.2584053926589758,0,0.2691440728832466,5,semicol,
2575,9,0.1,10,3,2,-0.20591860317383034,0,0.27496624454086577,5,lagged,30.0
2576,9,0.1,50,3,2,-0.24125608499254464,0,0.25506522817034705,5,semicol,
2577,9,0.1,50,3,1,-0.20273379847962672,0,0.25977906990285243,5,lagged,20.0
2578,9,0.1,100,3,2,-0.26044011095432684,0,0.2574876370150436,5,semicol,
2579,9,0.1,100,3,2,-0.21318765978256324,0,0.2506973314404303,5,lagged,50.0
2580,9,0.5,10,3,2,-0.29968773629843387,0,0.6299250106604559,5,semicol,
2581,9,0.5,10,3,1,-0.2520674040597981,0,0.646878329231819,5,lagged,30.0
2582,9,0.5,50,3,2,-0.2917582046126494,0,0.6568653404279157,5,semicol,
2583,9,0.5,50,3,1,-0.26655686697344316,0,0.6383880331320272,5,lagged,50.0
2584,9,0.5,100,3,2,-0.2537010173394309,0,0.6563272772745692,5,semicol,
2585,9,0.5,100,3,1,-0.23861132295456672,0,0.6473913851046318,5,lagged,50.0
2586,9,1.0,10,3,1,-0.3277572609227619,0,0.7795964613674129,5,semicol,
2587,9,1.0,10,3,1,-0.23259870539531888,0,0.7745674455133166,5,lagged,30.0
2588,9,1.0,50,3,2,-0.27604422636634246,0,0.7633944292535476,5,semicol,
2589,9,1.0,50,3,1,-0.25442923120457106,0,0.778954252171917,5,lagged,30.0
2590,9,1.0,100,3,3,-0.2679495011379021,1,0.7828001529571263,5,semicol,
2591,9,1.0,100,3,1,-0.2597009566161618,0,0.7669052829318732,5,lagged,20.0
2592,10,0.1,10,0,0,-6.249941406765764e-06,1,0.00015317360545883627,2,semicol,
2593,10,0.1,10,0,0,-6.249941406765764e-06,1,7.968238117478654e-08,2,lagged,0.0
2594,10,0.1,50,0,0,-1.2499976562546753e-06,1,4.7306078524415564e-05,2,semicol,
2595,10,0.1,50,0,0,-1.2499976562546753e-06,1,3.284135754910086e-10,2,lagged,0.0
2596,10,0.1,100,0,0,-6.249994140244896e-07,1,8.247083621541767e-05,2,semicol,
2597,10,0.1,100,0,0,-6.249994140244896e-07,1,6.237840561991669e-15,2,lagged,0.0
2598,10,0.5,10,0,4,-0.010067238875456765,0,0.053404263492928636,2,semicol,
2599,10,0.5,10,0,1,-0.48230517639862946,0,0.7481266097247556,2,lagged,30.0
2600,10,0.5,50,0,0,-0.3212082898443763,1,0.43166927702775365,2,semicol,
2601,10,0.5,50,0,4,-0.22015940008459353,0,0.3446456145652203,2,lagged,30.0
2602,10,0.5,100,0,3,-0.0008886816860939208,0,0.007465069275125536,2,semicol,
2603,10,0.5,100,0,2,-0.4518980507761574,0,0.6676844924275749,2,lagged,50.0
2604,10,1.0,10,0,2,-0.6949905226403867,0,0.9980613364981098,2,semicol,
2605,10,1.0,10,0,1,-0.19088397394000656,0,0.339792809107343,2,lagged,0.0
2606,10,1.0,50,0,4,-0.35806513052570005,0,0.4950424273451272,2,semicol,
2607,10,1.0,50,0,3,-0.037941648379890794,0,0.07210044774156919,2,lagged,50.0
2608,10,1.0,100,0,1,-0.35181562438240405,0,0.4890663710153371,2,semicol,
2609,10,1.0,100,0,4,-0.286621544847811,0,0.4134680532443188,2,lagged,20.0
2610,10,0.1,10,0,4,-0.2279097701169003,0,0.225867058601722,3,semicol,
2611,10,0.1,10,0,0,-0.20795468139943019,1,0.22212918867794898,3,lagged,0.0
2612,10,0.1,50,0,0,-0.00692362927512804,1,0.0017208504871840079,3,semicol,
2613,10,0.1,50,0,4,-0.0003192967984754885,0,0.0029007944376610822,3,lagged,30.0
2614,10,0.1,100,0,0,-0.8695590922837805,1,0.7903287110014657,3,semicol,
2615,10,0.1,100,0,2,-0.742966098559029,0,0.6875538651573817,3,lagged,50.0
2616,10,0.5,10,0,2,-0.8961516114787241,0,0.8356841554220793,3,semicol,
2617,10,0.5,10,0,2,-0.7726085742827313,0,0.726688563983765,3,lagged,30.0
2618,10,0.5,50,0,0,-0.061802652124828626,1,0.052189360328835505,3,semicol,
2619,10,0.5,50,0,2,-0.6791433746621302,0,0.5966066420958207,3,lagged,30.0
2620,10,0.5,100,0,2,-0.5785828355320057,0,0.521650627216256,3,semicol,
2621,10,0.5,100,0,1,-0.6753644278203327,0,0.6242501086063572,3,lagged,30.0
2622,10,1.0,10,0,1,-0.8782815331197048,0,0.8131847348711398,3,semicol,
2623,10,1.0,10,0,1,-0.5893379140046999,0,0.5063530699461221,3,lagged,20.0
2624,10,1.0,50,0,0,-0.20035131550745253,1,0.1834082097208007,3,semicol,
2625,10,1.0,50,0,1,-0.9130987230357072,0,0.83178770346683,3,lagged,50.0
2626,10,1.0,100,0,0,-0.7007236188479858,1,0.630893584838744,3,semicol,
2627,10,1.0,100,0,1,-0.9085019601836474,0,0.8347660763224338,3,lagged,20.0
2628,10,0.1,10,0,1,-0.5026700996281174,0,0.38851484588216795,4,semicol,
2629,10,0.1,10,0,1,-0.07515366667538269,0,0.031258742094490324,4,lagged,20.0
2630,10,0.1,50,0,3,-0.587664387836885,0,0.43569179606554115,4,semicol,
2631,10,0.1,50,0,1,-0.8925824495240579,0,0.6496996804855855,4,lagged,50.0
2632,10,0.1,100,0,2,-0.680750857457258,0,0.4887481343170779,4,semicol,
2633,10,0.1,100,0,0,-0.0060533229371493675,1,0.0011435547030187478,4,lagged,0.0
2634,10,0.5,10,0,2,-0.3291257212628158,0,0.2579091735244133,4,semicol,
2635,10,0.5,10,0,3,-0.7649310076522684,0,0.5625303413948707,4,lagged,30.0
2636,10,0.5,50,0,0,-1.038302491077492,1,0.7483934830461192,4,semicol,
2637,10,0.5,50,0,0,-0.8696553525308909,1,0.6267537240089196,4,lagged,0.0
2638,10,0.5,100,0,0,-0.5661948860283814,1,0.4038570417540537,4,semicol,
2639,10,0.5,100,0,1,-0.8288267205032147,0,0.5932189703517987,4,lagged,30.0
2640,10,1.0,10,0,0,-0.8764813404749116,1,0.6558596487536194,4,semicol,
2641,10,1.0,10,0,1,-0.9380442311035605,0,0.6487225065471944,4,lagged,0.0
2642,10,1.0,50,0,1,-1.157244653194639,0,0.8176034928427875,4,semicol,
2643,10,1.0,50,0,1,-1.152197605830611,0,0.8211592747289254,4,lagged,50.0
2644,10,1.0,100,0,1,-1.1832788215563266,0,0.8593809181958116,4,semicol,
2645,10,1.0,100,0,1,-0.6138053689632355,0,0.470808989072138,4,lagged,0.0
2646,10,0.1,10,0,4,-0.09485367587172666,0,0.053166851361442696,5,semicol,
2647,10,0.1,10,0,2,-0.5882056772223937,0,0.4211328431258188,5,lagged,30.0
2648,10,0.1,50,0,0,-1.098996933066216,1,0.6848733516443956,5,semicol,
2649,10,0.1,50,0,4,-0.6926190596135643,0,0.4306736142564156,5,lagged,30.0
2650,10,0.1,100,0,1,-0.6317078968752857,0,0.38848537541383865,5,semicol,
2651,10,0.1,100,0,1,-1.1021669620463062,0,0.696383151011385,5,lagged,50.0
2652,10,0.5,10,0,0,-1.1416399270150026,1,0.724884374297424,5,semicol,
2653,10,0.5,10,0,0,-1.0389202883513544,1,0.6740629095781664,5,lagged,0.0
2654,10,0.5,50,0,0,-1.2833396216249686,1,0.8021747411066732,5,semicol,
2655,10,0.5,50,0,1,-1.0069589229870677,0,0.6277017955780417,5,lagged,20.0
2656,10,0.5,100,0,0,-1.0708931143816696,1,0.6603781925716933,5,semicol,
2657,10,0.5,100,0,1,-0.9345083789878951,0,0.5967498002558153,5,lagged,30.0
2658,10,1.0,10,0,1,-1.1777168510399234,0,0.7130115367741429,5,semicol,
2659,10,1.0,10,0,0,-1.1291981415852346,1,0.686755499913286,5,lagged,0.0
2660,10,1.0,50,0,0,-1.3841408588834854,1,0.8616366186684383,5,semicol,
2661,10,1.0,50,0,2,-1.445210160886448,0,0.9003952884770323,5,lagged,50.0
2662,10,1.0,100,0,1,-1.0428574515066307,0,0.6520391877651324,5,semicol,
2663,10,1.0,100,0,2,-1.3962672884605414,0,0.8670834590101888,5,lagged,50.0
2664,10,0.1,10,1,4,-0.18168228570801592,0,0.0,2,semicol,
2665,10,0.1,10,1,3,-0.1390839866936819,0,0.0,2,lagged,50.0
2666,10,0.1,50,1,3,-0.1967833023532595,0,0.0,2,semicol,
2667,10,0.1,50,1,2,-0.18229952720331258,0,0.0,2,lagged,50.0
2668,10,0.1,100,1,1,-0.2000295452031757,1,0.0,2,semicol,
2669,10,0.1,100,1,4,-0.18454793126429436,0,0.0,2,lagged,30.0
2670,10,0.5,10,1,4,-0.1975753079818799,0,0.0,2,semicol,
2671,10,0.5,10,1,3,-0.1667080957074468,0,0.0,2,lagged,30.0
2672,10,0.5,50,1,1,-0.18579035824043139,1,0.0,2,semicol,
2673,10,0.5,50,1,1,-0.20337327179925208,1,0.0,2,lagged,20.0
2674,10,0.5,100,1,4,-0.21304486096116274,0,0.0,2,semicol,
2675,10,0.5,100,1,3,-0.1821412203761386,0,0.0,2,lagged,50.0
2676,10,1.0,10,1,4,-0.22956620947404216,0,0.0,2,semicol,
2677,10,1.0,10,1,1,-0.20866677336372344,1,0.0,2,lagged,50.0
2678,10,1.0,50,1,4,-0.19556795289184048,0,0.0,2,semicol,
2679,10,1.0,50,1,1,-0.2034869714550627,1,0.0,2,lagged,20.0
2680,10,1.0,100,1,3,-0.19017038275718845,0,0.0,2,semicol,
2681,10,1.0,100,1,4,-0.1844165157794521,0,0.0,2,lagged,20.0
2682,10,0.1,10,1,1,-0.2557661016384181,1,0.27007571690975013,3,semicol,
2683,10,0.1,10,1,2,-0.16613958948538282,0,0.057552703728849186,3,lagged,20.0
2684,10,0.1,50,1,1,-0.20439601616630945,1,0.2266395370532137,3,semicol,
2685,10,0.1,50,1,2,-0.19981223415028745,0,0.6532195732775153,3,lagged,50.0
2686,10,0.1,100,1,3,-0.22021144007644702,0,0.10180608623675567,3,semicol,
2687,10,0.1,100,1,1,-0.19157806564404034,1,0.06713553107686362,3,lagged,50.0
2688,10,0.5,10,1,1,-0.2144862932533184,1,0.5156287838961088,3,semicol,
2689,10,0.5,10,1,4,-0.20336752189866383,0,0.6458614523506512,3,lagged,30.0
2690,10,0.5,50,1,4,-0.203021100414859,0,0.4203763245961143,3,semicol,
2691,10,0.5,50,1,2,-0.21185408592385116,0,0.7299151973761635,3,lagged,50.0
2692,10,0.5,100,1,1,-0.21746564188146864,1,0.2691352553383629,3,semicol,
2693,10,0.5,100,1,2,-0.20067699778792145,0,0.5798315241721649,3,lagged,50.0
2694,10,1.0,10,1,1,-0.2137324475909032,1,0.9235049433111223,3,semicol,
2695,10,1.0,10,1,1,-0.20094157486999373,1,0.6206996225022249,3,lagged,30.0
2696,10,1.0,50,1,4,-0.20380986157415446,0,0.5615619531377201,3,semicol,
2697,10,1.0,50,1,1,-0.21431397416385087,1,0.8483768783744335,3,lagged,30.0
2698,10,1.0,100,1,4,-0.21313546215702625,0,0.9562914786531392,3,semicol,
2699,10,1.0,100,1,1,-0.23116656344583272,1,0.7254459384599636,3,lagged,20.0
2700,10,0.1,10,1,3,-0.18743444869531653,0,0.19619982324946894,4,semicol,
2701,10,0.1,10,1,3,-0.11909658136766542,0,0.004842999916140234,4,lagged,50.0
2702,10,0.1,50,1,3,-0.19454448710086653,0,0.09604556842981014,4,semicol,
2703,10,0.1,50,1,1,-0.18528855776689124,1,0.13476180533782592,4,lagged,50.0
2704,10,0.1,100,1,4,-0.179851890055258,0,0.030373539732413236,4,semicol,
2705,10,0.1,100,1,1,-0.19997102301257574,1,0.10446329963269808,4,lagged,30.0
2706,10,0.5,10,1,3,-0.193661730533543,0,0.62927569268698,4,semicol,
2707,10,0.5,10,1,2,-0.19216845456220347,0,0.6615478336866448,4,lagged,20.0
2708,10,0.5,50,1,2,-0.22962793739514595,0,0.5691663963962431,4,semicol,
2709,10,0.5,50,1,2,-0.19721280749223194,0,0.4438925794825326,4,lagged,50.0
2710,10,0.5,100,1,2,-0.21865537695498813,0,0.46388643935775703,4,semicol,
2711,10,0.5,100,1,1,-0.21193910533582663,1,0.5553965345633812,4,lagged,20.0
2712,10,1.0,10,1,1,-0.2374410828364965,1,0.8118871250043159,4,semicol,
2713,10,1.0,10,1,1,-0.25507062824349364,1,0.8156332051509478,4,lagged,20.0
2714,10,1.0,50,1,1,-0.22177853733640715,1,0.7863869920960533,4,semicol,
2715,10,1.0,50,1,2,-0.2311853351204646,0,0.6988867740798989,4,lagged,20.0
2716,10,1.0,100,1,1,-0.23515826477946825,1,0.8179168060760627,4,semicol,
2717,10,1.0,100,1,1,-0.23736788158861633,1,0.7709022779104693,4,lagged,20.0
2718,10,0.1,10,1,1,-0.2204868347908168,1,0.2851391227897314,5,semicol,
2719,10,0.1,10,1,1,-0.2297657189545805,1,0.26035694660076536,5,lagged,30.0
2720,10,0.1,50,1,4,-0.21645800340728225,0,0.45558155037462705,5,semicol,
2721,10,0.1,50,1,2,-0.19464837382190925,0,0.4109807797983865,5,lagged,20.0
2722,10,0.1,100,1,1,-0.2446319286602361,1,0.39491463480254535,5,semicol,
2723,10,0.1,100,1,2,-0.21499534795079667,0,0.298390038358305,5,lagged,30.0
2724,10,0.5,10,1,1,-0.20790555953987108,1,0.6398414000773675,5,semicol,
2725,10,0.5,10,1,1,-0.24045754083680704,1,0.519842264320876,5,lagged,20.0
2726,10,0.5,50,1,1,-0.24298869087820657,1,0.6571616705277598,5,semicol,
2727,10,0.5,50,1,1,-0.204263380945498,1,0.6638890033011106,5,lagged,50.0
2728,10,0.5,100,1,1,-0.24949567287053978,1,0.6060707643729542,5,semicol,
2729,10,0.5,100,1,2,-0.22403844991428667,0,0.6000148476061375,5,lagged,30.0
2730,10,1.0,10,1,1,-0.2750571188390484,1,0.8310866221718888,5,semicol,
2731,10,1.0,10,1,1,-0.1981411730783557,1,0.8665920999293064,5,lagged,50.0
2732,10,1.0,50,1,1,-0.28840640964492165,1,0.7498747112918,5,semicol,
2733,10,1.0,50,1,1,-0.23350547568616845,1,0.693515861305256,5,lagged,50.0
2734,10,1.0,100,1,1,-0.25095758137237123,1,0.7951691683918538,5,semicol,
2735,10,1.0,100,1,1,-0.25832011024311324,1,0.804175709856956,5,lagged,20.0
2736,10,0.1,10,2,4,-0.2594874667069238,0,0.0,2,semicol,
2737,10,0.1,10,2,2,-0.20453865525572248,1,0.0,2,lagged,30.0
2738,10,0.1,50,2,2,-0.16820860276656213,1,0.0,2,semicol,
2739,10,0.1,50,2,1,-0.19644987463692445,0,0.0,2,lagged,50.0
2740,10,0.1,100,2,4,-0.19378506677923607,0,0.0,2,semicol,
2741,10,0.1,100,2,1,-0.20605289402940122,0,0.0,2,lagged,20.0
2742,10,0.5,10,2,1,-0.22130434124128584,0,0.0,2,semicol,
2743,10,0.5,10,2,2,-0.1548571942145345,1,0.0,2,lagged,20.0
2744,10,0.5,50,2,3,-0.2296655915214401,0,0.0,2,semicol,
2745,10,0.5,50,2,3,-0.16175025198850693,0,0.0,2,lagged,50.0
2746,10,0.5,100,2,2,-0.20755639030320694,1,0.0,2,semicol,
2747,10,0.5,100,2,2,-0.20353524688607003,1,0.0,2,lagged,20.0
2748,10,1.0,10,2,4,-0.15337095662305766,0,0.0,2,semicol,
2749,10,1.0,10,2,1,-0.23962991004380713,0,0.0,2,lagged,20.0
2750,10,1.0,50,2,3,-0.18772804955711275,0,0.0,2,semicol,
2751,10,1.0,50,2,3,-0.18317636189180395,0,0.0,2,lagged,50.0
2752,10,1.0,100,2,2,-0.20193891446684298,1,0.0,2,semicol,
2753,10,1.0,100,2,4,-0.19442910359208157,0,0.0,2,lagged,30.0
2754,10,0.1,10,2,3,-0.2545549618618313,0,0.14965925683739795,3,semicol,
2755,10,0.1,10,2,1,-0.14194941739975236,0,0.17195355105186436,3,lagged,0.0
2756,10,0.1,50,2,4,-0.19443191885853198,0,0.2864334936243977,3,semicol,
2757,10,0.1,50,2,1,-0.20313195588355126,0,0.03314150897154939,3,lagged,50.0
2758,10,0.1,100,2,4,-0.1768316360217694,0,0.180597168042972,3,semicol,
2759,10,0.1,100,2,2,-0.1930007422548223,1,0.21760757504450123,3,lagged,20.0
2760,10,0.5,10,2,2,-0.2147701461325561,1,0.620628618419078,3,semicol,
2761,10,0.5,10,2,2,-0.18442217111310868,1,0.3316752282120699,3,lagged,50.0
2762,10,0.5,50,2,2,-0.24454949110613716,1,0.58056156399035,3,semicol,
2763,10,0.5,50,2,1,-0.21525114631627335,0,0.5789616814749847,3,lagged,30.0
2764,10,0.5,100,2,3,-0.2031006093168747,0,0.44510164681019404,3,semicol,
2765,10,0.5,100,2,3,-0.2137742670252325,0,0.8474536048044884,3,lagged,50.0
2766,10,1.0,10,2,2,-0.2613752575368955,1,0.6319161161072779,3,semicol,
2767,10,1.0,10,2,2,-0.23452866673363582,1,0.7326367585173981,3,lagged,50.0
2768,10,1.0,50,2,3,-0.20084905021995444,0,0.5287808345133967,3,semicol,
2769,10,1.0,50,2,3,-0.1730042725095347,0,0.7942527470007129,3,lagged,30.0
2770,10,1.0,100,2,3,-0.21920261700895882,0,0.7797383519516242,3,semicol,
2771,10,1.0,100,2,3,-0.19555999073342578,0,0.6773998577027033,3,lagged,50.0
2772,10,0.1,10,2,1,-0.2090988611570702,0,0.20098501680277792,4,semicol,
2773,10,0.1,10,2,1,-0.15913457288197844,0,0.21427242684490905,4,lagged,20.0
2774,10,0.1,50,2,1,-0.22594541736412238,0,0.34055508906679943,4,semicol,
2775,10,0.1,50,2,1,-0.22104787762467853,0,0.1728326607880872,4,lagged,20.0
2776,10,0.1,100,2,3,-0.2054757502461816,0,0.24846772402942213,4,semicol,
2777,10,0.1,100,2,2,-0.20864115671064246,1,0.2776402875163748,4,lagged,30.0
2778,10,0.5,10,2,2,-0.2243167313531466,1,0.5823087421123652,4,semicol,
2779,10,0.5,10,2,1,-0.22421959294559518,0,0.5569054210644158,4,lagged,50.0
2780,10,0.5,50,2,3,-0.24484613856081744,0,0.6242847257574947,4,semicol,
2781,10,0.5,50,2,2,-0.21990909293076913,1,0.613817226085206,4,lagged,50.0
2782,10,0.5,100,2,2,-0.2544572454453427,1,0.5312441732886869,4,semicol,
2783,10,0.5,100,2,3,-0.21491573740579548,0,0.5264800294338666,4,lagged,50.0
2784,10,1.0,10,2,1,-0.30399112828364405,0,0.7959494983900139,4,semicol,
2785,10,1.0,10,2,1,-0.2818160541007626,0,0.7731063107715364,4,lagged,30.0
2786,10,1.0,50,2,2,-0.2881493650759189,1,0.8074063992151457,4,semicol,
2787,10,1.0,50,2,1,-0.2740795818041854,0,0.7192112785861262,4,lagged,30.0
2788,10,1.0,100,2,2,-0.23970418946166352,1,0.7713851151429406,4,semicol,
2789,10,1.0,100,2,1,-0.23147472250783344,0,0.7248206994520878,4,lagged,20.0
2790,10,0.1,10,2,1,-0.24578712496736768,0,0.28653560981771714,5,semicol,
2791,10,0.1,10,2,2,-0.11045486132121543,1,0.3053598366455148,5,lagged,50.0
2792,10,0.1,50,2,3,-0.18539053375197825,0,0.28371252925721174,5,semicol,
2793,10,0.1,50,2,1,-0.19225610972943571,0,0.24863280312148114,5,lagged,50.0
2794,10,0.1,100,2,2,-0.2236891586744119,1,0.2978084921798968,5,semicol,
2795,10,0.1,100,2,1,-0.20028561761531957,0,0.2179983717520932,5,lagged,30.0
2796,10,0.5,10,2,2,-0.2753934725934673,1,0.634729027870389,5,semicol,
2797,10,0.5,10,2,1,-0.22368411709231922,0,0.5648211038874305,5,lagged,50.0
2798,10,0.5,50,2,2,-0.25074309226600844,1,0.6226629120227529,5,semicol,
2799,10,0.5,50,2,1,-0.23337781134108254,0,0.5791641807082842,5,lagged,30.0
2800,10,0.5,100,2,2,-0.2643372168000051,1,0.6529309870553663,5,semicol,
