species,k,sim,smoother,log_likelihood,num_train_states,num_test_states
bird1,0,13,0.1,-1.7816751228297172,1,1
bird1,1,13,0.001,-0.7897995931863783,9,8
bird1,1,13,0.01,-0.7894705725481843,9,8
bird1,1,13,0.1,-0.7891721615007815,9,8
bird1,2,13,0.001,-0.7471709260696995,72,36
bird1,2,13,0.01,-0.7446020871102546,72,36
bird1,2,13,0.1,-0.7423923260516788,72,36
bird1,3,13,0.001,-0.7346196316624349,576,81
bird1,3,13,0.01,-0.7315125450295287,576,81
bird1,3,13,0.1,-0.729533115645521,576,81
bird1,4,13,0.001,-0.7368145157618875,4608,140
bird1,4,13,0.01,-0.732263583762328,4608,140
bird1,4,13,0.1,-0.7298624839970105,4608,140
bird1,5,13,0.001,-0.7554035508213738,36864,211
bird1,5,13,0.01,-0.7472305521260824,36864,211
bird1,5,13,0.1,-0.7427565503140559,36864,211
bird1,0,14,0.001,-1.7648971728230463,1,1
bird1,0,14,0.01,-1.7648971465259866,1,1
bird1,0,14,0.1,-1.7648968840528623,1,1
bird1,1,14,0.001,-0.7822084901544294,9,8
bird1,1,14,0.01,-0.7818737811194867,9,8
bird1,1,14,0.1,-0.7815729705405314,9,8
bird1,2,14,0.001,-0.7375754813404106,72,34
bird1,2,14,0.01,-0.7363734289329568,72,34
bird1,2,14,0.1,-0.7354876069837778,72,34
bird1,3,14,0.001,-0.7256250081013728,576,70
bird1,3,14,0.01,-0.7238801861104636,576,70
bird1,3,14,0.1,-0.7229049872942513,576,70
bird1,4,14,0.001,-0.729959507757313,4608,119
bird1,4,14,0.01,-0.727843663062364,4608,119
bird1,4,14,0.1,-0.7270415747713246,4608,119
bird1,5,14,0.001,-0.7423416341373374,36864,179
bird1,5,14,0.01,-0.737347513191291,36864,179
bird1,5,14,0.1,-0.7348599933818534,36864,179
bird1,0,15,0.001,-1.7471138444312482,1,1
bird1,0,15,0.01,-1.7471139243881693,1,1
bird1,0,15,0.1,-1.7471147242556107,1,1
bird1,1,15,0.001,-0.7831465436613744,9,8
bird1,1,15,0.01,-0.7829711825773549,9,8
bird1,1,15,0.1,-0.7828268239637921,9,8
bird1,2,15,0.001,-0.7386766945278277,72,31
bird1,2,15,0.01,-0.7383321065193078,72,31
bird1,2,15,0.1,-0.7382548615114212,72,31
bird1,3,15,0.001,-0.7239489348355206,576,66
bird1,3,15,0.01,-0.7226865205028764,576,66
bird1,3,15,0.1,-0.7222664305850516,576,66
bird1,4,15,0.001,-0.7291590360824259,4608,117
bird1,4,15,0.01,-0.724817751722645,4608,117
bird1,4,15,0.1,-0.7225161249731523,4608,117
bird1,5,15,0.001,-0.7357887408532164,36864,185
bird1,5,15,0.01,-0.7301553932175586,36864,185
bird1,5,15,0.1,-0.7277857844698349,36864,185
bird1,0,16,0.001,-1.7788302472773185,1,1
bird1,0,16,0.01,-1.7788301413682979,1,1
